MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
3549.5484,3287.5158,66.0499,0.1982,2.383,77.7094,0.1949,0.1707,2
3549.7008,3287.6259,70.0439,0.1854,2.368,77.8037,0.1934,0.1766,2
3549.8532,3287.736,70.79,0.1994,2.3615,79.2193,0.1768,0.1798,2
3550.0056,3287.8461,68.532,0.1898,2.3582,79.7694,0.1803,0.182,2
3550.158,3287.9561,67.2726,0.1985,2.3542,80.1699,0.177,0.1785,2
3550.3104,3288.0662,67.8531,0.1891,2.3644,80.2004,0.2508,0.1696,2
3550.4628,3288.1763,68.4127,0.2155,2.3797,79.7961,0.296,0.1605,2
3550.6152,3288.2864,70.3413,0.211,2.3906,79.8728,0.2979,0.1608,2
3550.7676,3288.3965,72.2173,0.212,2.384,79.8042,0.2483,0.1652,2
3550.92,3288.5066,74.4758,0.1977,2.3791,79.7721,0.2724,0.1683,2
3551.0724,3288.6167,72.7971,0.2143,2.3726,79.747,0.3009,0.1688,2
3551.2248,3288.7268,70.9001,0.2215,2.3715,80.0875,0.3151,0.1636,2
3551.3772,3288.8369,76.4663,0.2191,2.382,79.79,0.271,0.16,2
3551.5296,3288.9469,81.5025,0.1999,2.3892,79.895,0.2322,0.1598,2
3551.682,3289.057,82.4351,0.1895,2.3901,80.0595,0.2343,0.159,2
3551.8344,3289.1671,77.1595,0.191,2.3913,79.5873,0.2658,0.1573,2
3551.9868,3289.2772,76.9949,0.1996,2.3928,79.7179,0.2898,0.1565,2
3552.1392,3289.3873,72.8913,0.2118,2.3932,79.7295,0.3127,0.1557,2
3552.2916,3289.4974,75.938,0.2171,2.3897,79.5641,0.3258,0.1572,2
3552.444,3289.6075,76.6847,0.2136,2.3821,79.8474,0.2998,0.1623,2
3552.5964,3289.7176,79.1096,0.2091,2.3811,79.822,0.2804,0.1638,2
3552.7488,3289.8276,74.1737,0.2025,2.3751,79.7689,0.2446,0.1682,2
3552.9012,3289.9377,69.6745,0.2113,2.3753,79.6223,0.2761,0.1673,2
3553.0536,3290.0478,71.8978,0.2094,2.3839,79.0303,0.2864,0.1619,2
3553.206,3290.1579,74.4298,0.2058,2.3963,79.0954,0.2985,0.1542,2
3553.3584,3290.268,75.3625,0.2055,2.4018,78.9838,0.311,0.1505,2
3553.5108,3290.3781,74.4448,0.219,2.4062,78.7789,0.3518,0.1476,2
3553.6632,3290.4882,75.9011,0.2356,2.4278,77.6894,0.3673,0.1402,2
3553.8156,3290.5983,75.3606,0.2214,2.4672,73.7216,0.3598,0.1198,2
3553.968,3290.7084,74.0549,0.1862,2.5114,70.3016,0.3414,0.0942,2
3554.1204,3290.8184,70.9185,0.1586,2.5225,70.1532,0.3105,0.085,2
3554.2728,3290.9285,72.0735,0.1495,2.5185,73.854,0.3267,0.0841,2
3554.4252,3291.0386,74.5207,0.1721,2.4854,77.586,0.3553,0.1005,2
3554.5776,3291.1487,78.6047,0.186,2.468,78.7941,0.3792,0.1115,2
3554.73,3291.2588,78.6273,0.2134,2.4413,78.6451,0.3952,0.127,2
3554.8824,3291.3689,78.2539,0.2105,2.4246,78.5093,0.3723,0.136,2
3555.0348,3291.479,76.3887,0.2145,2.4125,78.6884,0.3584,0.1425,2
3555.1872,3291.5891,77.9899,0.2095,2.4096,79.088,0.3319,0.1459,2
3555.3396,3291.6991,79.2967,0.2053,2.4018,79.479,0.3253,0.1486,2
3555.492,3291.8092,77.4855,0.2194,2.4079,80.3401,0.3724,0.1408,2
3555.6444,3291.9193,76.5529,0.2169,2.4376,79.3806,0.3598,0.1317,2
3555.7968,3292.0294,72.0531,0.2273,2.4968,78.9921,0.3448,0.12,2
3555.9492,3292.1395,78.1794,0.2084,2.5484,80.0312,0.4326,0.0823,2
3556.1016,3292.2496,87.7963,0.2071,2.5604,80.1625,0.5286,0.063,2
3556.254,3292.3597,92.4594,0.2076,2.5396,80.7415,0.5514,0.0729,2
3556.4064,3292.4698,89.2859,0.2215,2.4913,81.3421,0.4979,0.0983,2
3556.5588,3292.5784,82.7526,0.2211,2.4694,82.1541,0.4626,0.108,2
3556.7112,3292.6853,85.5761,0.2237,2.4742,83.1068,0.5083,0.0955,2
3556.8636,3292.7922,90.7765,0.2243,2.514,84.02,0.5974,0.0719,2
3557.016,3292.8991,101.1546,0.2406,2.5434,85.6475,0.6985,0.0485,2
3557.1684,3293.006,106.8761,0.2403,2.5631,87.1117,0.7537,0.0282,2
3557.3208,3293.1129,117.6947,0.2475,2.5556,88.4309,0.7865,0.0159,5
3557.4732,3293.2198,119.9012,0.2576,2.5507,89.7078,0.793,0.0139,5
3557.6256,3293.3267,126.314,0.26,2.5388,90.3019,0.8094,0.011,5
3557.778,3293.4336,124.3449,0.2665,2.5516,91.0794,0.8414,0.0053,5
3557.9304,3293.5406,126.0237,0.2623,2.5669,90.9488,0.8857,0.0024,5
3558.0828,3293.6475,122.0709,0.2766,2.5753,90.6411,0.8779,0.0029,5
3558.2352,3293.7544,125.6394,0.2626,2.5639,90.1392,0.8462,0.0046,5
3558.3876,3293.8613,124.9277,0.2613,2.5671,89.7267,0.8552,0.0038,5
3558.54,3293.9682,126.9795,0.2572,2.582,89.5306,0.8744,0.0025,5
3558.6924,3294.0751,123.549,0.2524,2.6014,89.0191,0.9077,0.0011,5
3558.8448,3294.182,124.6771,0.2626,2.6023,89.0594,0.8954,0.0015,5
3558.9972,3294.2889,127.8849,0.2562,2.5918,88.699,0.8812,0.002,5
3559.1496,3294.3958,124.1202,0.2722,2.5643,88.4443,0.8073,0.0147,5
3559.302,3294.5027,123.5521,0.2527,2.5436,88.188,0.7444,0.0324,5
3559.4544,3294.6096,118.8522,0.2532,2.5248,87.0542,0.715,0.0488,5
3559.6068,3294.7165,122.8987,0.2524,2.514,85.7947,0.6619,0.0798,5
3559.7592,3294.8234,112.7913,0.2516,2.4834,84.5669,0.5804,0.1087,0
3559.9116,3294.9303,98.2631,0.2488,2.4455,83.9492,0.4596,0.1354,0
3560.064,3295.0372,84.1992,0.2337,2.4081,83.1049,0.369,0.1517,0
3560.2164,3295.1441,77.8573,0.2224,2.3919,83.3675,0.3598,0.1545,0
3560.3688,3295.251,80.8209,0.2255,2.3925,83.6008,0.3915,0.1509,0
3560.5212,3295.3579,81.0308,0.2325,2.3984,84.2189,0.4593,0.1498,0
3560.6736,3295.4648,84.7857,0.2599,2.3966,85.3314,0.459,0.1573,0
3560.826,3295.5717,83.2935,0.2708,2.3856,85.6056,0.4756,0.1623,0
3560.9784,3295.6786,85.2668,0.2774,2.3741,85.8479,0.4375,0.1646,0
3561.1308,3295.7855,81.1598,0.2689,2.3777,85.7465,0.4497,0.1506,0
3561.2832,3295.8924,83.0106,0.261,2.4064,85.1427,0.4683,0.138,0
3561.4356,3295.9993,84.5028,0.2713,2.449,85.1658,0.5175,0.1201,0
3561.588,3296.1062,93.2769,0.2569,2.4693,85.6297,0.5705,0.1074,0
3561.7404,3296.2132,97.4446,0.2552,2.4642,86.7143,0.6131,0.1043,0
3561.8928,3296.3201,93.1767,0.2256,2.4385,87.9814,0.4656,0.1231,0
3562.0452,3296.427,90.9101,0.2366,2.4179,88.3156,0.4555,0.1364,0
3562.1976,3296.5339,87.7919,0.2403,2.3967,88.7037,0.4262,0.15,0
3562.35,3296.6408,84.4316,0.2636,2.3751,87.6219,0.4659,0.1615,0
3562.5024,3296.7477,76.5975,0.2799,2.3646,87.1908,0.3749,0.1815,0
3562.6548,3296.8546,69.7801,0.2878,2.3562,87.6349,0.2944,0.2045,0
3562.8072,3296.9615,68.2867,0.2797,2.3637,87.0607,0.2777,0.2005,0
3562.9596,3297.0684,69.1804,0.268,2.3713,87.6698,0.2902,0.1882,0
3563.112,3297.1753,72.1648,0.2645,2.396,86.0664,0.3282,0.1717,0
3563.2644,3297.2822,77.1829,0.2586,2.4229,84.4543,0.3893,0.1487,0
3563.4168,3297.3891,82.6405,0.2591,2.4524,83.4715,0.4519,0.1298,0
3563.5692,3297.496,85.462,0.2514,2.4676,81.5461,0.4857,0.1158,0
3563.7216,3297.6029,88.0734,0.25,2.4716,80.6897,0.5105,0.1112,0
3563.874,3297.7098,86.7583,0.232,2.4497,81.4317,0.4811,0.1221,0
3564.0264,3297.8167,85.9063,0.231,2.3983,82.2702,0.3848,0.1565,0
3564.1788,3297.9236,79.5644,0.2461,2.3359,83.2919,0.3154,0.1939,0
3564.3312,3298.0305,71.7303,0.2565,2.292,84.2172,0.2629,0.2184,0
3564.4836,3298.1374,63.9949,0.2559,2.282,84.7329,0.2097,0.2272,0
3564.636,3298.2443,57.8395,0.2405,2.2803,85.0394,0.1448,0.2303,0
3564.7884,3298.3512,55.024,0.233,2.2892,84.3885,0.1352,0.2228,0
3564.9408,3298.4581,60.2303,0.225,2.3242,82.5476,0.2023,0.1974,0
3565.0932,3298.565,67.525,0.2146,2.362,81.1471,0.2752,0.1722,0
3565.2456,3298.6719,71.933,0.2168,2.3863,80.4134,0.3003,0.1655,0
3565.398,3298.7788,67.0834,0.2215,2.3638,81.1648,0.2425,0.1829,0
3565.5504,3298.8857,66.3171,0.2139,2.3319,82.6508,0.1943,0.2004,0
3565.7028,3298.9927,66.0488,0.2239,2.3072,83.8184,0.2091,0.2091,0
3565.8552,3299.0996,66.8947,0.2412,2.3116,84.365,0.2451,0.2086,0
3566.0076,3299.2065,64.2834,0.2701,2.3254,84.0702,0.2167,0.2122,0
3566.16,3299.3134,61.4669,0.2655,2.3367,83.5015,0.1814,0.211,0
3566.3124,3299.4203,58.3975,0.2454,2.3354,83.3531,0.1527,0.2088,0
3566.4648,3299.5272,57.028,0.2278,2.3274,81.9752,0.1442,0.2075,0
3566.6172,3299.6341,57.2145,0.2148,2.3221,80.9833,0.1549,0.2039,0
3566.7696,3299.741,62.6283,0.2096,2.3246,80.7991,0.1817,0.1945,0
3566.922,3299.8479,68.0859,0.2059,2.3478,79.9847,0.2275,0.18,0
3567.0744,3299.9548,69.3916,0.2106,2.3685,80.0666,0.2675,0.1711,0
3567.2268,3300.0617,68.253,0.2155,2.3743,80.8878,0.2645,0.1744,0
3567.3792,3300.1686,66.2358,0.2172,2.3589,81.6115,0.2587,0.1839,0
3567.5316,3300.2755,67.1685,0.2297,2.3434,82.3036,0.252,0.1897,0
3567.684,3300.3824,65.3328,0.2353,2.3467,82.2364,0.2295,0.1862,0
3567.8364,3300.4893,63.4485,0.2345,2.3744,80.1836,0.2069,0.1736,0
3567.9888,3300.5962,61.6,0.2188,2.4067,78.2005,0.1946,0.1596,0
3568.1412,3300.7031,61.1802,0.1989,2.4232,77.7398,0.1467,0.163,0
3568.2936,3300.81,54.8383,0.2014,2.4146,78.894,0.0935,0.18,0
3568.446,3300.9169,51.6506,0.209,2.3865,79.4339,0.0667,0.1973,0
3568.5984,3301.0238,50.0041,0.2201,2.3649,80.1037,0.0904,0.2014,0
3568.7508,3301.1307,53.9503,0.2164,2.3492,81.8974,0.1274,0.2017,0
3568.9032,3301.2376,56.5617,0.2099,2.3294,81.8085,0.1254,0.2134,0
3569.0556,3301.3445,55.0682,0.2202,2.3031,81.7568,0.1493,0.2279,0
3569.208,3301.4514,58.5831,0.2521,2.2832,82.9582,0.1234,0.2428,0
3569.3604,3301.5583,54.1112,0.2656,2.2726,80.7812,0.1018,0.2484,0
3569.5128,3301.6652,53.3511,0.2677,2.2732,79.9201,0.0562,0.2444,0
3569.6652,3301.7722,48.5159,0.2463,2.2896,79.9881,0.0794,0.2263,2
3569.8176,3301.8791,52.6147,0.2529,2.3492,76.0739,0.1369,0.1889,2
3569.97,3301.986,57.5642,0.2257,2.4083,74.5642,0.1441,0.1711,2
3570.1224,3302.0929,56.9902,0.2116,2.4232,75.0376,0.0866,0.1866,2
3570.2748,3302.1998,51.2191,0.1997,2.3688,76.4243,0.0844,0.2157,2
3570.4272,3302.3067,52.2686,0.2274,2.3127,79.9524,0.1261,0.2304,2
3570.5796,3302.4136,56.1857,0.2523,2.2917,82.062,0.1868,0.2193,2
3570.732,3302.5205,61.3972,0.2522,2.311,81.3927,0.2172,0.203,2
3570.8844,3302.6274,63.4963,0.2466,2.3385,80.6391,0.2394,0.1885,2
3571.0368,3302.7343,65.2982,0.2219,2.3475,80.2763,0.2413,0.1869,2
3571.1892,3302.8412,67.2165,0.2154,2.3427,81.1471,0.2259,0.1886,2
3571.3416,3302.9481,61.932,0.2217,2.3302,81.6844,0.2029,0.198,2
3571.494,3303.055,63.1145,0.225,2.3263,82.5621,0.215,0.1997,2
3571.6464,3303.1619,65.8433,0.2307,2.3333,82.5782,0.2473,0.1951,2
3571.7988,3303.2688,67.5064,0.214,2.3418,81.7711,0.2173,0.1897,2
3571.9512,3303.3757,65.2859,0.226,2.3496,81.4814,0.2416,0.1874,2
3572.1036,3303.4826,66.5454,0.2455,2.3583,80.5096,0.2578,0.1875,2
3572.256,3303.5895,71.2085,0.2477,2.3644,79.4883,0.3117,0.1785,2
3572.4084,3303.6964,70.6311,0.2382,2.3961,76.0661,0.3035,0.162,2
3572.5608,3303.8033,68.287,0.1891,2.4602,70.3264,0.2572,0.1169,2
3572.7132,3303.9102,64.1834,0.1498,2.5466,67.3319,0,0,2
3572.8656,3304.0171,62.8777,0.1166,2.5944,65.8994,0,0,6
3573.018,3304.124,61.8633,0.1129,2.5967,64.5973,0,0,6
3573.1704,3304.2309,61.8808,0.1136,2.5757,64.3941,0,0,6
3573.3228,3304.3378,65.3854,0.1085,2.5712,67.0445,0,0,6
3573.4752,3304.4448,73.8425,0.1081,2.5464,67.6137,0.0425,0.0159,6
3573.6276,3304.5517,80.3763,0.1376,2.4931,72.2973,0.2494,0.1025,2
3573.78,3304.6586,82.6616,0.169,2.4267,77.4481,0.2292,0.1422,2
3573.9324,3304.7655,78.5792,0.1929,2.3773,80.4391,0.2178,0.1697,2
3574.0848,3304.8724,78.1832,0.2071,2.3548,81.7779,0.2336,0.181,2
3574.2372,3304.9793,80.6237,0.2249,2.3511,81.9532,0.2884,0.1799,2
3574.3896,3305.0862,83.9599,0.2327,2.3621,81.8148,0.3247,0.1719,2
3574.542,3305.1931,84.5195,0.2229,2.3778,80.591,0.3146,0.1647,2
3574.6944,3305.3,76.4352,0.2131,2.3819,80.6817,0.2845,0.1668,2
3574.8468,3305.4069,72.3523,0.2128,2.3631,82.0919,0.2478,0.1821,2
3574.9992,3305.5138,66.1969,0.2236,2.3275,83.2836,0.2138,0.2056,2
3575.1516,3305.6207,60.9492,0.2401,2.2881,85.4954,0.1768,0.2275,2
3575.304,3305.7276,57.7576,0.2514,2.2745,85.3424,0.144,0.2365,2
3575.4564,3305.8345,55.9088,0.2548,2.2852,85.1663,0.1477,0.2307,2
3575.6088,3305.9414,59.8913,0.2424,2.2983,84.8716,0.1743,0.2208,2
3575.7612,3306.0483,59.245,0.2405,2.3036,84.5257,0.1732,0.2223,2
3575.9136,3306.1552,59.9917,0.2483,2.2903,84.455,0.1936,0.2268,2
3576.066,3306.2621,62.9762,0.262,2.2879,83.9205,0.2132,0.2223,2
3576.2184,3306.369,64.5551,0.237,2.2987,83.4098,0.2003,0.2122,2
3576.3708,3306.4759,60.6348,0.2273,2.3175,83.8475,0.1882,0.2057,2
3576.5232,3306.5828,61.0146,0.2203,2.3209,83.646,0.1614,0.213,2
3576.6756,3306.6897,55.9784,0.2453,2.3094,84.2526,0.1771,0.2215,2
3576.828,3306.7966,63.7131,0.2583,2.2998,84.9593,0.225,0.2175,2
3576.9804,3306.9035,64.0793,0.2422,2.2991,84.7721,0.2181,0.2152,2
3577.1328,3307.0104,69.321,0.2361,2.299,85.0577,0.1619,0.2176,2
3577.2852,3307.1173,66.7953,0.2138,2.2954,84.4666,0.1677,0.2184,2
3577.4376,3307.2243,69.2201,0.2358,2.2954,84.3554,0.2183,0.2159,2
3577.59,3307.3312,72.5804,0.2415,2.2992,84.6947,0.2446,0.214,2
3577.7424,3307.4381,75.1061,0.2477,2.3001,85.0273,0.2603,0.2126,2
3577.8948,3307.545,75.2926,0.249,2.3025,85.4634,0.2344,0.2146,2
3578.0472,3307.6519,67.8253,0.2388,2.2975,86.5282,0.2047,0.2172,2
3578.1996,3307.7588,69.5898,0.2346,2.2955,87.0114,0.1723,0.2163,2
3578.352,3307.8657,67.2419,0.2209,2.3011,86.7334,0.2037,0.2063,2
3578.5044,3307.9726,72.076,0.2276,2.3217,85.7042,0.2354,0.1937,2
3578.6568,3308.0795,71.5377,0.2213,2.3405,85.047,0.2458,0.1905,2
3578.8092,3308.1864,72.5799,0.2241,2.3388,84.6589,0.2134,0.1973,2
3578.9616,3308.2933,70.2783,0.2185,2.3249,84.1559,0.2155,0.2002,2
3579.114,3308.4002,63.542,0.2309,2.3283,84.6347,0.2378,0.1933,2
3579.2664,3308.5071,65.4284,0.2303,2.3439,84.9243,0.2988,0.1775,2
3579.4188,3308.614,72.9528,0.2284,2.3647,84.391,0.3051,0.1721,2
3579.5712,3308.7209,78.6729,0.2229,2.3678,84.0913,0.3027,0.168,2
3579.7236,3308.8278,80.7035,0.2187,2.3755,83.6048,0.2973,0.1688,2
3579.876,3308.9347,79.9807,0.2187,2.3719,83.0724,0.2933,0.17,2
3580.0284,3309.0416,82.4996,0.2185,2.3707,82.9075,0.2707,0.1759,2
3580.1808,3309.1485,77.2769,0.2171,2.3602,82.9147,0.247,0.1809,2
3580.3332,3309.2554,72.1546,0.2145,2.3537,83.1872,0.2292,0.1868,2
3580.4856,3309.3623,72.8689,0.2151,2.3443,83.69,0.2129,0.1894,2
3580.638,3309.4692,73.5736,0.2094,2.3392,83.9131,0.1971,0.1913,2
3580.7904,3309.5761,74.5691,0.2101,2.3324,84.7902,0.1856,0.1955,2
3580.9428,3309.683,67.6676,0.2243,2.3198,85.117,0.2097,0.2023,2
3581.0952,3309.7899,68.6957,0.227,2.3058,85.6204,0.1928,0.2111,2
3581.2476,3309.8968,66.8487,0.2451,2.299,85.8975,0.2425,0.2143,2
3581.4,3310.0038,68.5275,0.2457,2.2993,85.6485,0.2456,0.2143,2
3581.5524,3310.1107,66.4284,0.256,2.303,85.1021,0.2541,0.2147,2
3581.7048,3310.2176,65.1044,0.2279,2.3052,84.643,0.1924,0.2122,2
3581.8572,3310.3245,61.6363,0.2213,2.3043,83.9537,0.1673,0.2134,2
3582.0096,3310.4314,58.4741,0.2243,2.2973,83.6038,0.1598,0.2182,2
3582.162,3310.5383,57.7109,0.233,2.2934,83.6333,0.1511,0.2229,2
3582.3144,3310.6452,59.8733,0.2199,2.2975,83.5744,0.1486,0.2175,2
3582.4668,3310.7521,64.085,0.2174,2.3027,83.4497,0.1573,0.2137,2
3582.6192,3310.859,67.4596,0.2287,2.3147,83.7851,0.2252,0.2053,2
3582.7716,3310.9659,74.7431,0.2474,2.3214,83.8819,0.2902,0.2001,2
3582.924,3311.0728,73.1448,0.2352,2.3222,84.1674,0.249,0.202,2
3583.0764,3311.1797,69.4143,0.234,2.3077,84.0957,0.2156,0.211,2
3583.2288,3311.2866,60.8081,0.2346,2.2994,84.1518,0.1911,0.2189,2
3583.3812,3311.3935,62.0961,0.2607,2.2934,84.2767,0.2096,0.2254,2
3583.5336,3311.5004,64.5511,0.2552,2.2875,84.5552,0.2297,0.2231,2
3583.686,3311.6073,65.7049,0.2442,2.289,84.6582,0.1975,0.2219,2
3583.8384,3311.7142,64.3359,0.2193,2.2888,84.4387,0.1412,0.2213,2
3583.9908,3311.8211,64.4922,0.2258,2.3013,84.2996,0.1767,0.2141,2
3584.1432,3311.928,59.77,0.2223,2.3072,83.7027,0.1691,0.211,2
3584.2956,3312.0349,57.7975,0.2215,2.3175,83.0739,0.1564,0.2085,2
3584.448,3312.1418,58.9167,0.2206,2.3229,82.9559,0.1897,0.2019,2
3584.6004,3312.2487,65.2139,0.2301,2.3373,82.7531,0.2398,0.1956,2
3584.7528,3312.3556,65.0114,0.247,2.3386,82.4056,0.2241,0.1986,2
3584.9052,3312.4605,61.6368,0.246,2.3504,83.0084,0.1887,0.1902,2
3585.0576,3312.5651,59.5018,0.2148,2.3896,79.5457,0.1509,0.1622,2
3585.21,3312.6697,54.7498,0.173,2.4678,72.7119,0.0697,0.084,2
3585.3624,3312.7742,49.7307,0.1334,2.5257,69.3054,0.0132,0.0512,2
3585.5148,3312.8788,47.6676,0.1368,2.5302,78.705,0.0351,0.1273,2
3585.6672,3312.9834,48.316,0.1467,2.4959,81.0676,0.026,0.1468,2
3585.8196,3313.088,45.7784,0.1742,2.4696,94.0619,0.005,0.1685,2
3585.972,3313.1926,42.6144,0.182,2.4533,97.5491,0,0.178,2
3586.1244,3313.2972,43.3605,0.1973,2.4715,112.1537,0,0.179,2
3586.2768,3313.4018,41.6812,0.1934,2.4984,91.6575,0,0.1744,2
3586.4292,3313.5064,40.3628,0.1988,2.5422,91.5929,0,0.1687,2
3586.5816,3313.6109,38.5485,0.1949,2.5862,95.5653,0,0.1608,2
3586.734,3313.7155,43.3764,0.189,2.6114,93.1256,0.0204,0.1436,2
3586.8864,3313.8201,48.0551,0.1673,2.622,90.2546,0.059,0.1164,2
3587.0388,3313.9247,51.3616,0.1382,2.61,92.9091,0.0816,0.0882,2
3587.1912,3314.0293,52.2012,0.1064,2.6153,90.693,0.0336,0.0302,2
3587.3436,3314.1339,53.6779,0.0964,2.6295,67.7422,0.104,0.0362,5
3587.496,3314.2385,58.9987,0.1076,2.6222,70.6828,0.2764,0.0516,5
3587.6484,3314.343,73.4027,0.142,2.5944,72.0416,0.4066,0.0548,5
3587.8008,3314.4476,82.1695,0.1662,2.5519,73.2896,0.4689,0.0607,5
3587.9532,3314.5522,96.842,0.1754,2.5397,74.9633,0.4864,0.0615,5
3588.1056,3314.6568,99.4812,0.1771,2.5404,76.3432,0.501,0.0549,5
3588.258,3314.7614,101.6359,0.174,2.5551,75.7637,0.4944,0.055,5
3588.4104,3314.866,97.1244,0.1726,2.5488,75.3754,0.4464,0.0638,5
3588.5628,3314.9706,90.9964,0.1646,2.5338,75.2685,0.3968,0.0783,5
3588.7152,3315.0751,86.3784,0.1652,2.5101,75.1532,0.4092,0.0803,5
3588.8676,3315.1797,82.6479,0.1722,2.5137,76.1249,0.4427,0.0762,5
3589.02,3315.2843,82.8021,0.18,2.5213,76.82,0.472,0.0724,5
3589.1724,3315.3889,85.111,0.1861,2.5266,76.8256,0.4503,0.0739,5
3589.3248,3315.4935,87.5359,0.1757,2.5209,76.6534,0.4356,0.0707,5
3589.4772,3315.5981,84.2331,0.1685,2.5291,76.0741,0.4221,0.0635,5
3589.6296,3315.7027,87.7448,0.1574,2.5421,75.1609,0.4205,0.06,5
3589.782,3315.8073,85.9041,0.1552,2.546,75.0611,0.3971,0.0651,5
3589.9344,3315.9118,95.14,0.1528,2.5367,76.0901,0.3904,0.075,5
3590.0868,3316.0164,94.3939,0.161,2.52,76.6245,0.3985,0.0799,5
3590.2392,3316.121,92.8159,0.1743,2.5062,77.2328,0.4086,0.0839,5
3590.3916,3316.2256,86.4869,0.1939,2.4913,77.41,0.4479,0.0914,5
3590.544,3316.3302,80.7826,0.1935,2.4947,78.3763,0.427,0.0934,5
3590.6964,3316.4348,85.1608,0.2034,2.5031,78.4972,0.4768,0.0871,5
3590.8488,3316.5394,88.3412,0.1948,2.5205,78.6147,0.5105,0.0733,5
3591.0012,3316.6439,95.1647,0.2072,2.5254,78.6819,0.5662,0.0683,5
3591.1536,3316.7485,95.9114,0.2065,2.5204,78.5533,0.5547,0.0716,5
3591.306,3316.8531,100.3786,0.2164,2.5112,78.9413,0.5687,0.0767,5
3591.4584,3316.9577,99.6425,0.2045,2.4966,78.8475,0.4993,0.0875,5
3591.6108,3317.0623,97.1901,0.2102,2.487,78.9228,0.4978,0.0935,5
3591.7632,3317.1669,97.0323,0.2068,2.4781,79.1582,0.4702,0.0995,5
3591.9156,3317.2715,93.8514,0.2108,2.4745,78.5558,0.4776,0.0998,5
3592.068,3317.3761,92.0184,0.2007,2.4997,77.6791,0.4843,0.0853,5
3592.2204,3317.4806,82.6634,0.1895,2.5285,76.4464,0.4436,0.0746,5
3592.3728,3317.5852,79.7004,0.1815,2.5707,74.6198,0.412,0.064,5
3592.5252,3317.6898,79.1085,0.1751,2.5728,74.2543,0.4191,0.0596,5
3592.6776,3317.7944,85.6235,0.1754,2.5589,75.1345,0.4953,0.0571,5
3592.83,3317.899,91.9707,0.2043,2.5198,76.8446,0.5507,0.0742,5
3592.9824,3318.0036,94.7686,0.2223,2.4965,78.5238,0.5626,0.0854,5
3593.1348,3318.1082,91.9842,0.2229,2.4932,79.1288,0.5493,0.0859,5
3593.2872,3318.2127,92.3575,0.2051,2.5068,79.0881,0.5285,0.0769,5
3593.4396,3318.3173,92.0406,0.1993,2.5338,79.0749,0.5651,0.0621,5
3593.592,3318.4219,95.2116,0.2081,2.5462,79.1118,0.594,0.0565,5
3593.7444,3318.5265,94.0654,0.2085,2.5481,78.8982,0.5715,0.0597,5
3593.8968,3318.6311,90.4877,0.2051,2.5361,78.8673,0.5424,0.0651,5
3594.0492,3318.7357,90.731,0.1959,2.5352,78.938,0.54,0.0616,5
3594.2016,3318.8403,89.6118,0.1932,2.5495,78.9442,0.5451,0.0546,5
3594.354,3318.9448,98.3561,0.1895,2.5596,78.8747,0.5647,0.0492,5
3594.5064,3319.0494,97.0194,0.1875,2.5531,78.8942,0.5481,0.0554,5
3594.6588,3319.154,98.5116,0.1929,2.5377,78.5778,0.529,0.0663,5
3594.8112,3319.2586,95.864,0.1954,2.518,78.7,0.5132,0.0748,5
3594.9636,3319.3632,94.9056,0.1994,2.5149,78.6876,0.5106,0.0758,5
3595.116,3319.4678,99.2256,0.1944,2.5162,78.505,0.4993,0.0738,5
3595.2684,3319.5724,94.7853,0.1886,2.5241,78.3845,0.503,0.0681,5
3595.4208,3319.677,101.9082,0.1864,2.5353,78.0769,0.5077,0.0641,5
3595.5732,3319.7815,96.4944,0.1841,2.5356,78.0936,0.5363,0.0618,5
3595.7256,3319.8861,99.2923,0.2,2.54,78.2871,0.5834,0.0599,5
3595.878,3319.9907,95.0942,0.2126,2.5394,79.1185,0.594,0.0619,5
3596.0304,3320.0953,94.7108,0.2238,2.5408,79.7378,0.6049,0.0619,5
3596.1828,3320.1999,99.082,0.2153,2.5352,80.0747,0.597,0.0628,5
3596.3352,3320.3045,100.8204,0.2083,2.5306,80.0444,0.5693,0.0651,5
3596.4876,3320.4091,107.3219,0.2027,2.5301,79.8467,0.5646,0.0612,5
3596.64,3320.5136,107.0542,0.198,2.5427,79.7502,0.5922,0.0526,5
3596.7924,3320.6182,106.7097,0.2019,2.5558,79.6001,0.6038,0.0446,5
3596.9448,3320.7228,104.8563,0.193,2.5678,79.6855,0.5748,0.0438,5
3597.0972,3320.8274,98.197,0.1833,2.5642,79.5486,0.5469,0.044,5
3597.2496,3320.932,92.7833,0.1762,2.5674,79.4213,0.5565,0.0446,5
3597.402,3321.0366,92.5967,0.1851,2.5636,79.1898,0.6275,0.0412,5
3597.5544,3321.1412,100.1887,0.2113,2.5716,79.1421,0.6741,0.0377,5
3597.7068,3321.2458,107.3572,0.213,2.5716,79.0248,0.6692,0.038,5
3597.8592,3321.3503,105.5829,0.2091,2.5699,78.7826,0.6355,0.0437,5
3598.0116,3321.4549,104.708,0.2038,2.5597,78.8949,0.6215,0.0471,5
3598.164,3321.5595,102.9248,0.2043,2.5568,78.7534,0.6143,0.0496,5
3598.3164,3321.6641,106.408,0.2043,2.5529,78.2878,0.5976,0.0469,5
3598.4688,3321.7687,104.485,0.1944,2.5615,78.2456,0.6057,0.048,5
3598.6212,3321.8733,106.898,0.2016,2.5559,77.9495,0.6348,0.0474,5
3598.7736,3321.9779,104.6294,0.2103,2.5564,77.5322,0.6307,0.0492,5
