WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RD_2P_P,2674.95,2476.2781,101.8026,0.2115,2.521,85.1922,0.5502,0.0826,3
RD_2P_P,2675.1,2476.4039,104.6266,0.2115,2.5068,86.0442,0.5512,0.087,3
RD_2P_P,2675.25,2476.5299,100.8097,0.2168,2.5007,86.3984,0.5686,0.0893,3
RD_2P_P,2675.4,2476.656,100.0428,0.2244,2.4958,86.4973,0.6335,0.0825,3
RD_2P_P,2675.55,2476.782,103.075,0.2389,2.5068,85.5838,0.6367,0.0755,3
RD_2P_P,2675.7,2476.9081,102.2055,0.235,2.5215,84.6143,0.6429,0.0744,3
RD_2P_P,2675.85,2477.0341,103.005,0.2394,2.5232,85.133,0.5883,0.0825,3
RD_2P_P,2676,2477.1602,97.6147,0.2362,2.5143,86.0793,0.6059,0.0833,3
RD_2P_P,2676.15,2477.2862,101.7236,0.2436,2.5072,86.6685,0.6294,0.0835,3
RD_2P_P,2676.3,2477.4123,103.3607,0.244,2.5053,88.365,0.6469,0.0829,3
RD_2P_P,2676.45,2477.5383,106.7461,0.2467,2.4913,88.8282,0.6415,0.0901,3
RD_2P_P,2676.6,2477.6644,107.654,0.2376,2.4721,87.9433,0.5686,0.1034,3
RD_2P_P,2676.75,2477.7904,105.2448,0.2289,2.4728,87.7563,0.5385,0.1036,3
RD_2P_P,2676.9,2477.9165,103.6432,0.2157,2.4859,86.8114,0.5192,0.0966,3
RD_2P_P,2677.05,2478.0425,101.1358,0.2184,2.4952,85.7873,0.5478,0.0906,0
RD_2P_P,2677.2,2478.1686,101.761,0.2226,2.4976,86.6988,0.5666,0.0888,0
RD_2P_P,2677.35,2478.2946,99.2229,0.221,2.4988,87.3172,0.5628,0.0889,0
RD_2P_P,2677.5,2478.4207,100.547,0.226,2.4867,87.9087,0.5514,0.0971,0
RD_2P_P,2677.65,2478.5467,94.2592,0.2261,2.4615,88.6688,0.5032,0.1129,0
RD_2P_P,2677.8,2478.6728,89.0218,0.2383,2.442,88.3741,0.4774,0.1267,0
RD_2P_P,2677.95,2478.7988,84.1711,0.2476,2.4354,87.7737,0.4461,0.1368,0
RD_2P_P,2678.1,2478.9249,90.3314,0.2495,2.4481,87.4463,0.5114,0.1216,0
RD_2P_P,2678.25,2479.0509,95.2848,0.2413,2.4609,86.9815,0.5449,0.1103,0
RD_2P_P,2678.4,2479.177,98.4899,0.2273,2.467,86.7251,0.5184,0.1086,0
RD_2P_P,2678.55,2479.303,98.3537,0.2271,2.4599,86.072,0.4887,0.1146,0
RD_2P_P,2678.7,2479.4291,100.7899,0.2141,2.4439,85.3231,0.411,0.1251,0
RD_2P_P,2678.85,2479.5551,99.7315,0.2007,2.4342,84.949,0.3506,0.1314,0
RD_2P_P,2679,2479.6812,95.2256,0.1942,2.4306,85.0342,0.3351,0.1337,0
RD_2P_P,2679.15,2479.8072,90.5834,0.2031,2.4284,85.7268,0.3711,0.1357,0
RD_2P_P,2679.3,2479.9332,88.4305,0.2253,2.4167,86.9639,0.4109,0.1424,0
RD_2P_P,2679.45,2480.0593,88.1431,0.2344,2.3999,88.0196,0.4181,0.1504,0
RD_2P_P,2679.6,2480.1853,87.2584,0.2455,2.3919,88.2949,0.4463,0.1527,0
RD_2P_P,2679.75,2480.3114,87.929,0.2573,2.3922,88.3029,0.4828,0.1514,0
RD_2P_P,2679.9,2480.4374,90.3311,0.2665,2.3949,88.3878,0.5002,0.1507,0
RD_2P_P,2680.05,2480.5635,90.9358,0.2638,2.3919,88.5576,0.4715,0.1527,0
RD_2P_P,2680.2,2480.6895,86.1352,0.2462,2.3904,88.6842,0.415,0.155,0
RD_2P_P,2680.35,2480.8156,82.5755,0.233,2.3902,88.6883,0.3761,0.1577,0
RD_2P_P,2680.5,2480.9416,79.8007,0.23,2.3842,88.6553,0.3624,0.1628,0
RD_2P_P,2680.65,2481.0677,80.3183,0.2356,2.374,88.6162,0.3618,0.1675,0
RD_2P_P,2680.8,2481.1937,81.9016,0.2384,2.3693,88.5246,0.3668,0.1676,0
RD_2P_P,2680.95,2481.3198,83.4593,0.238,2.3746,88.4307,0.3765,0.1637,0
RD_2P_P,2681.1,2481.4458,85.6756,0.2366,2.3823,88.1733,0.3772,0.1606,0
RD_2P_P,2681.25,2481.5719,83.2796,0.2323,2.3848,87.8483,0.3664,0.1612,0
RD_2P_P,2681.4,2481.6979,79.3816,0.2315,2.3808,87.5259,0.3481,0.1638,0
RD_2P_P,2681.55,2481.824,77.3889,0.2271,2.377,87.0994,0.3254,0.1667,0
RD_2P_P,2681.7,2481.95,77.0433,0.2234,2.3725,86.4046,0.3041,0.168,0
RD_2P_P,2681.85,2482.0761,80.1071,0.218,2.3731,84.4476,0.2943,0.1593,0
RD_2P_P,2682,2482.2021,83.2188,0.2017,2.3996,80.7402,0.3243,0.1339,0
RD_2P_P,2682.15,2482.3282,83.9028,0.1877,2.4518,77.2091,0.371,0.1063,0
RD_2P_P,2682.3,2482.4542,82.1284,0.182,2.4961,76.3207,0.3884,0.1005,0
RD_2P_P,2682.45,2482.5803,79.9847,0.1936,2.4893,78.4553,0.3869,0.1192,0
RD_2P_P,2682.6,2482.7063,80.9858,0.2099,2.4404,82.4089,0.383,0.1458,0
RD_2P_P,2682.75,2482.8324,82.1946,0.2304,2.3925,85.8884,0.3856,0.1627,0
RD_2P_P,2682.9,2482.9584,81.6416,0.2432,2.3735,87.2517,0.3817,0.1683,0
RD_2P_P,2683.05,2483.0845,80.9989,0.2428,2.3695,87.6224,0.3666,0.1702,0
RD_2P_P,2683.2,2483.2105,81.0201,0.2394,2.3671,87.7048,0.3473,0.173,0
RD_2P_P,2683.35,2483.3366,77.2456,0.242,2.3656,87.9091,0.3289,0.1794,0
RD_2P_P,2683.5,2483.4626,74.2434,0.2593,2.3643,87.8542,0.2982,0.1849,0
RD_2P_P,2683.65,2483.5887,70.93,0.2545,2.3639,88.0303,0.2905,0.1844,0
RD_2P_P,2683.8,2483.7147,71.1945,0.2493,2.3609,88.0848,0.2923,0.1835,0
RD_2P_P,2683.95,2483.8408,71.3878,0.2462,2.3594,88.239,0.2805,0.188,0
RD_2P_P,2684.1,2483.9668,69.8646,0.2528,2.3617,88.3442,0.289,0.1884,0
RD_2P_P,2684.25,2484.0929,71.3384,0.2536,2.3576,88.0474,0.2876,0.1896,0
RD_2P_P,2684.4,2484.2189,70.7092,0.2537,2.3571,87.7617,0.3161,0.1802,0
RD_2P_P,2684.55,2484.345,73.9326,0.2444,2.3599,87.504,0.3691,0.1701,0
RD_2P_P,2684.7,2484.471,78.9761,0.2516,2.3731,87.7587,0.4083,0.1609,0
RD_2P_P,2684.85,2484.5971,82.2638,0.252,2.386,87.4398,0.426,0.1547,0
RD_2P_P,2685,2484.7231,84.3078,0.2441,2.3915,87.6845,0.4005,0.1574,0
RD_2P_P,2685.15,2484.8492,81.9746,0.2387,2.386,87.7549,0.3712,0.1588,0
RD_2P_P,2685.3,2484.9752,81.9584,0.2312,2.3857,87.4617,0.401,0.1566,0
RD_2P_P,2685.45,2485.1013,81.4596,0.2434,2.3908,87.3806,0.4172,0.1528,0
RD_2P_P,2685.6,2485.2273,84.7626,0.2364,2.3972,87.3478,0.4123,0.151,0
RD_2P_P,2685.75,2485.3534,88.1179,0.2332,2.402,86.8085,0.4103,0.1482,0
RD_2P_P,2685.9,2485.4794,87.7436,0.2213,2.4115,86.7621,0.3867,0.1434,0
RD_2P_P,2686.05,2485.6055,86.51,0.2123,2.4311,85.9612,0.394,0.1317,0
RD_2P_P,2686.2,2485.7315,86.2238,0.2066,2.4484,85.4484,0.4094,0.1211,0
RD_2P_P,2686.35,2485.8576,87.5162,0.2107,2.4662,85.0163,0.461,0.1094,0
RD_2P_P,2686.5,2485.9836,90.2788,0.2253,2.4883,84.1713,0.5011,0.1001,0
RD_2P_P,2686.65,2486.1097,87.3537,0.2355,2.5188,81.698,0.4702,0.1041,0
RD_2P_P,2686.8,2486.2357,86.7992,0.2273,2.5442,78.5509,0.462,0.094,0
RD_2P_P,2686.95,2486.3618,84.128,0.2074,2.5573,76.473,0.4358,0.0825,0
RD_2P_P,2687.1,2486.4878,85.0156,0.1815,2.5473,76.3016,0.4439,0.0717,0
RD_2P_P,2687.25,2486.6139,84.4775,0.1836,2.5108,78.6643,0.434,0.0885,0
RD_2P_P,2687.4,2486.7399,81.5117,0.1964,2.4638,81.9048,0.4006,0.1149,0
RD_2P_P,2687.55,2486.866,81.1984,0.2098,2.4344,82.8764,0.3926,0.1286,0
RD_2P_P,2687.7,2486.992,81.0145,0.2095,2.4479,80.9571,0.3964,0.119,0
RD_2P_P,2687.85,2487.1181,79.9569,0.1838,2.4896,77.2513,0.381,0.0952,0
RD_2P_P,2688,2487.2441,76.5358,0.1535,2.5276,74.1308,0.3481,0.0761,0
RD_2P_P,2688.15,2487.3702,77.2444,0.1384,2.5385,72.5685,0.3459,0.0695,0
RD_2P_P,2688.3,2487.4962,78.9163,0.1476,2.5336,73.8521,0.3883,0.0704,0
RD_2P_P,2688.45,2487.6223,87.6025,0.1688,2.535,77.2343,0.4571,0.0684,0
RD_2P_P,2688.6,2487.7483,89.25,0.1811,2.5408,79.6289,0.4963,0.0652,0
RD_2P_P,2688.75,2487.8744,94.2972,0.1868,2.5477,80.3432,0.5339,0.0606,4
RD_2P_P,2688.9,2488.0004,95.4639,0.1883,2.5464,80.9899,0.5488,0.0613,5
RD_2P_P,2689.05,2488.1265,101.4305,0.1973,2.5408,81.8709,0.5629,0.0645,5
RD_2P_P,2689.2,2488.2525,105.7355,0.201,2.534,82.8477,0.5581,0.0694,5
RD_2P_P,2689.35,2488.3786,105.1059,0.2029,2.5236,82.76,0.5439,0.0735,5
RD_2P_P,2689.5,2488.5046,101.7589,0.1985,2.5248,82.3751,0.5384,0.071,5
RD_2P_P,2689.65,2488.6307,96.7667,0.1975,2.5371,81.5992,0.5445,0.0654,5
RD_2P_P,2689.8,2488.7567,94.1921,0.2046,2.5523,80.4116,0.5314,0.0656,5
RD_2P_P,2689.95,2488.8828,90.8329,0.2087,2.5515,79.0614,0.4977,0.0731,5
RD_2P_P,2690.1,2489.0088,88.2656,0.2091,2.5425,76.4688,0.4651,0.0773,5
RD_2P_P,2690.25,2489.1349,85.0948,0.1966,2.5415,72.1367,0.4128,0.0783,5
RD_2P_P,2690.4,2489.2609,78.5852,0.176,2.5367,71.123,0.3368,0.0908,3
RD_2P_P,2690.55,2489.387,71.5274,0.1677,2.4943,74.492,0.2543,0.1285,1
RD_2P_P,2690.7,2489.513,63.9658,0.1915,2.406,80.8134,0.1887,0.1845,2
RD_2P_P,2690.85,2489.6391,59.8145,0.2364,2.3101,88.3287,0.1683,0.2303,2
RD_2P_P,2691,2489.7651,60.4471,0.263,2.2495,91.6714,0.1798,0.248,2
RD_2P_P,2691.15,2489.8912,63.0408,0.2646,2.2384,91.3633,0.2064,0.2451,2
RD_2P_P,2691.3,2490.0172,66.4316,0.2683,2.254,90.8549,0.2366,0.2375,2
RD_2P_P,2691.45,2490.1433,67.4022,0.2765,2.2688,89.9911,0.246,0.2357,2
RD_2P_P,2691.6,2490.2693,66.9351,0.2837,2.2704,89.814,0.2489,0.2391,2
RD_2P_P,2691.75,2490.3954,68.0656,0.2864,2.2588,90.3239,0.2506,0.2438,2
RD_2P_P,2691.9,2490.5214,68.1151,0.2797,2.2461,90.8237,0.2186,0.2497,2
RD_2P_P,2692.05,2490.6475,65.17,0.2734,2.2359,91.8536,0.1651,0.2537,2
RD_2P_P,2692.2,2490.7735,61.7464,0.2564,2.233,92.7251,0.1386,0.2544,2
RD_2P_P,2692.35,2490.8996,57.1527,0.2584,2.2365,92.6378,0.1374,0.2533,2
RD_2P_P,2692.5,2491.0256,57.5118,0.2656,2.2449,92.6021,0.1366,0.2534,2
RD_2P_P,2692.65,2491.1517,57.1835,0.2756,2.251,92.4752,0.1338,0.2551,2
RD_2P_P,2692.8,2491.2777,57.0295,0.2879,2.2549,91.9044,0.1262,0.2535,2
RD_2P_P,2692.95,2491.4038,56.0497,0.276,2.2569,91.3468,0.1426,0.2463,2
RD_2P_P,2693.1,2491.5298,58.4303,0.2682,2.265,90.1415,0.1763,0.2311,2
RD_2P_P,2693.25,2491.6559,61.7482,0.2435,2.28,87.8985,0.187,0.2155,2
RD_2P_P,2693.4,2491.7819,61.8662,0.2339,2.3072,85.2803,0.1752,0.1984,2
RD_2P_P,2693.55,2491.908,60.5437,0.2142,2.3398,84.5219,0.1436,0.1932,2
RD_2P_P,2693.7,2492.034,57.1805,0.2104,2.3503,84.6899,0.1539,0.1975,2
RD_2P_P,2693.85,2492.1601,59.2307,0.2171,2.3357,86.3674,0.1756,0.2087,2
RD_2P_P,2694,2492.2861,61.1405,0.2286,2.3084,87.908,0.1879,0.2147,2
RD_2P_P,2694.15,2492.4122,62.0837,0.2331,2.2985,88.4838,0.1782,0.2204,2
RD_2P_P,2694.3,2492.5382,60.9266,0.2469,2.2982,88.3658,0.1536,0.228,2
RD_2P_P,2694.45,2492.6643,58.4405,0.2618,2.2967,88.3055,0.1854,0.2268,2
RD_2P_P,2694.6,2492.7903,62.0776,0.2622,2.2923,88.1362,0.2186,0.2223,2
RD_2P_P,2694.75,2492.9164,65.0186,0.2547,2.2902,88.098,0.205,0.2198,2
RD_2P_P,2694.9,2493.0424,63.3742,0.2433,2.292,87.7204,0.1591,0.2182,2
RD_2P_P,2695.05,2493.1684,59.0379,0.2399,2.3059,87.5663,0.1681,0.2139,2
RD_2P_P,2695.2,2493.2945,61.4537,0.2349,2.3168,87.1488,0.1823,0.2091,2
RD_2P_P,2695.35,2493.4205,64.2929,0.2316,2.3325,85.504,0.2135,0.1984,2
RD_2P_P,2695.5,2493.5466,66.9931,0.233,2.3395,84.6935,0.2442,0.1927,2
RD_2P_P,2695.65,2493.6726,64.4569,0.2253,2.3469,84.8372,0.2161,0.1901,2
RD_2P_P,2695.8,2493.7987,63.7778,0.2196,2.3509,85.0717,0.2087,0.1874,2
RD_2P_P,2695.95,2493.9247,64.0962,0.2192,2.3536,85.9381,0.2122,0.1858,2
RD_2P_P,2696.1,2494.0508,64.2332,0.2196,2.3548,86.3064,0.2147,0.1853,2
RD_2P_P,2696.25,2494.1768,68.0081,0.2147,2.3494,86.528,0.2329,0.1845,2
RD_2P_P,2696.4,2494.3029,67.605,0.2209,2.3404,86.6261,0.2405,0.1895,2
RD_2P_P,2696.55,2494.4289,67.0833,0.233,2.3325,86.319,0.243,0.1961,2
RD_2P_P,2696.7,2494.555,65.8663,0.2452,2.3276,86.2375,0.2352,0.2017,2
RD_2P_P,2696.85,2494.681,68.3066,0.2383,2.3279,86.3608,0.2624,0.1965,2
RD_2P_P,2697,2494.8071,70.6033,0.2373,2.336,86.0843,0.2864,0.1906,2
RD_2P_P,2697.15,2494.9331,71.7505,0.2396,2.3433,86.4353,0.2962,0.1869,2
RD_2P_P,2697.3,2495.0592,71.2401,0.2362,2.3494,86.6491,0.294,0.1842,2
RD_2P_P,2697.45,2495.1852,72.3983,0.2352,2.3494,86.64,0.2993,0.1831,2
RD_2P_P,2697.6,2495.3113,74.2753,0.2279,2.3476,86.9114,0.2759,0.1852,2
RD_2P_P,2697.75,2495.4373,74.2041,0.2283,2.338,86.9682,0.2556,0.191,2
RD_2P_P,2697.9,2495.5634,74.0903,0.2251,2.3302,86.3633,0.2314,0.1954,2
RD_2P_P,2698.05,2495.6894,70.8651,0.2234,2.3269,85.5213,0.2257,0.1952,2
RD_2P_P,2698.2,2495.8155,71.9779,0.2215,2.3376,84.8743,0.2446,0.1881,2
RD_2P_P,2698.35,2495.9415,71.5042,0.2215,2.3513,84.7061,0.2701,0.1796,2
RD_2P_P,2698.5,2496.0676,71.9715,0.2197,2.3637,85.1275,0.2812,0.1732,2
RD_2P_P,2698.65,2496.1936,70.4142,0.2191,2.3727,84.8496,0.2719,0.1705,2
RD_2P_P,2698.8,2496.3197,68.5358,0.2144,2.3762,84.7047,0.2666,0.1694,2
RD_2P_P,2698.95,2496.4457,70.3037,0.214,2.3743,84.6752,0.2742,0.1708,2
RD_2P_P,2699.1,2496.5718,71.9947,0.2166,2.3639,84.9471,0.267,0.1762,2
RD_2P_P,2699.25,2496.6978,74.1154,0.2172,2.3553,85.919,0.2485,0.1802,2
RD_2P_P,2699.4,2496.8239,75.6392,0.2123,2.3532,86.9152,0.2465,0.1797,2
RD_2P_P,2699.55,2496.9499,76.7002,0.2164,2.3588,87.1673,0.2767,0.1764,2
RD_2P_P,2699.7,2497.076,77.6295,0.2248,2.3619,86.3189,0.3016,0.1765,2
RD_2P_P,2699.85,2497.202,74.95,0.2318,2.356,85.4838,0.2921,0.1794,2
RD_2P_P,2700,2497.3281,73.2078,0.2249,2.3534,84.9573,0.2707,0.1773,2
RD_2P_P,2700.15,2497.4541,74.2278,0.2135,2.3648,84.5653,0.2851,0.1652,2
RD_2P_P,2700.3,2497.5802,75.5709,0.21,2.3928,83.8039,0.3254,0.1461,2
RD_2P_P,2700.45,2497.7062,76.397,0.2015,2.4262,82.1907,0.3389,0.1291,2
RD_2P_P,2700.6,2497.8323,75.1216,0.1893,2.4517,80.3728,0.3309,0.1185,2
RD_2P_P,2700.75,2497.9583,75.7161,0.18,2.465,79.2893,0.3391,0.1161,2
RD_2P_P,2700.9,2498.0844,79.2078,0.1845,2.4582,80.1576,0.3517,0.1246,2
RD_2P_P,2701.05,2498.2104,83.8413,0.1995,2.4347,82.8466,0.3428,0.1395,2
RD_2P_P,2701.2,2498.3365,87.1549,0.208,2.4093,85.1031,0.3171,0.1517,2
RD_2P_P,2701.35,2498.4625,84.0305,0.2092,2.3936,85.8898,0.2926,0.1554,2
RD_2P_P,2701.5,2498.5886,80.3646,0.202,2.395,85.8988,0.2955,0.1463,2
RD_2P_P,2701.65,2498.7146,79.5662,0.1942,2.4183,84.5596,0.3237,0.12,2
RD_2P_P,2701.8,2498.8407,81.2097,0.1729,2.4721,80.8038,0.3465,0.0824,3
RD_2P_P,2701.95,2498.9667,79.9357,0.1437,2.5397,75.1087,0.2655,0.0437,6
RD_2P_P,2702.1,2499.0928,72.0311,0.1171,2.5846,70.1517,0.1188,0.0276,6
RD_2P_P,2702.25,2499.2188,65.0909,0.1135,2.5759,70.4065,0.1703,0.0688,6
RD_2P_P,2702.4,2499.3449,64.5333,0.1365,2.5292,74.6154,0.2533,0.1056,6
RD_2P_P,2702.55,2499.4709,68.9117,0.1681,2.4796,78.9577,0.3325,0.1197,4
RD_2P_P,2702.7,2499.597,77.105,0.1946,2.4509,82.4968,0.373,0.129,3
RD_2P_P,2702.85,2499.723,79.9771,0.2072,2.4339,84.2325,0.3634,0.1408,3
RD_2P_P,2703,2499.8491,80.48,0.2127,2.413,84.4855,0.3608,0.152,3
RD_2P_P,2703.15,2499.9751,79.1062,0.2255,2.3955,84.8321,0.3386,0.1571,3
RD_2P_P,2703.3,2500.1012,74.9356,0.2271,2.3947,84.5439,0.3246,0.1491,3
RD_2P_P,2703.45,2500.2272,74.0566,0.2192,2.4176,84.4427,0.3207,0.1395,3
RD_2P_P,2703.6,2500.3533,74.0147,0.2032,2.429,84.2581,0.3418,0.1334,3
RD_2P_P,2703.75,2500.4794,77.5276,0.1984,2.4322,84.1756,0.3611,0.1356,3
RD_2P_P,2703.9,2500.6056,79.2275,0.2073,2.4251,83.9457,0.3644,0.1373,3
RD_2P_P,2704.05,2500.7318,78.8367,0.2104,2.4238,84.2238,0.3498,0.1403,3
RD_2P_P,2704.2,2500.858,76.329,0.2201,2.4272,84.3063,0.3401,0.1434,3
RD_2P_P,2704.35,2500.9842,75.5339,0.2242,2.4254,84.6967,0.3413,0.1479,3
RD_2P_P,2704.5,2501.1104,75.8349,0.2325,2.4209,84.7691,0.3614,0.1474,3
RD_2P_P,2704.65,2501.2366,79.4538,0.2356,2.4115,84.5669,0.3819,0.1477,3
RD_2P_P,2704.8,2501.3628,78.9146,0.2415,2.4035,84.7285,0.3771,0.153,3
RD_2P_P,2704.95,2501.4889,79.0479,0.2408,2.4095,84.2854,0.3783,0.1504,3
RD_2P_P,2705.1,2501.6151,78.89,0.2434,2.4188,84.6631,0.3766,0.1501,3
RD_2P_P,2705.25,2501.7413,82.5018,0.2313,2.4212,84.721,0.4165,0.139,3
RD_2P_P,2705.4,2501.8675,81.5633,0.232,2.4191,84.8726,0.405,0.1412,3
RD_2P_P,2705.55,2501.9937,78.1149,0.217,2.4111,84.6264,0.3677,0.1442,3
RD_2P_P,2705.7,2502.1199,79.0342,0.2143,2.4125,84.6408,0.3644,0.1434,3
RD_2P_P,2705.85,2502.2461,80.6942,0.2196,2.4108,84.667,0.381,0.1437,3
RD_2P_P,2706,2502.3723,86.3682,0.2238,2.4146,84.661,0.4062,0.1407,3
RD_2P_P,2706.15,2502.4985,87.7122,0.2322,2.4215,84.7656,0.439,0.1366,3
RD_2P_P,2706.3,2502.6247,81.8512,0.218,2.4159,84.7951,0.3808,0.1415,3
RD_2P_P,2706.45,2502.7509,82.6953,0.2169,2.407,85.0883,0.3566,0.1471,3
RD_2P_P,2706.6,2502.877,77.3126,0.2111,2.4009,85.1668,0.3364,0.15,3
RD_2P_P,2706.75,2503.0032,79.4829,0.2225,2.4089,85.2262,0.3728,0.1455,3
RD_2P_P,2706.9,2503.1294,76.1544,0.2224,2.417,85.5153,0.3498,0.1464,3
RD_2P_P,2707.05,2503.2556,77.7037,0.2367,2.4165,85.546,0.3631,0.1487,3
RD_2P_P,2707.2,2503.3818,77.6244,0.2283,2.4205,85.5199,0.362,0.1425,3
RD_2P_P,2707.35,2503.508,77.4124,0.2157,2.4335,84.0009,0.3527,0.1334,3
RD_2P_P,2707.5,2503.6342,76.435,0.1913,2.4428,82.9241,0.3279,0.1267,3
RD_2P_P,2707.65,2503.7604,78.3061,0.1843,2.4453,82.8739,0.325,0.1262,3
RD_2P_P,2707.8,2503.8866,81.3115,0.1919,2.4375,83.2736,0.3448,0.1297,3
RD_2P_P,2707.95,2504.0128,83.222,0.2046,2.4343,84.6011,0.3875,0.1297,3
RD_2P_P,2708.1,2504.139,86.5437,0.2169,2.4366,85.2133,0.4335,0.1272,3
RD_2P_P,2708.25,2504.2652,87.4875,0.229,2.4413,85.1837,0.4639,0.1245,3
RD_2P_P,2708.4,2504.3913,89.1693,0.2291,2.4446,85.1845,0.4714,0.1222,3
RD_2P_P,2708.55,2504.5175,87.9201,0.2256,2.4471,85.086,0.4635,0.1206,3
RD_2P_P,2708.7,2504.6437,86.0974,0.2205,2.4505,85.0969,0.4543,0.1186,3
RD_2P_P,2708.85,2504.7699,85.5421,0.2167,2.4552,85.1223,0.452,0.1151,3
RD_2P_P,2709,2504.8961,86.827,0.2121,2.4634,84.3062,0.4524,0.1094,3
RD_2P_P,2709.15,2505.0223,90.4788,0.2038,2.4737,83.3095,0.4471,0.1042,3
RD_2P_P,2709.3,2505.1485,90.5822,0.1985,2.4797,83.0116,0.4392,0.1033,3
RD_2P_P,2709.45,2505.2747,86.1101,0.2036,2.4801,83.0776,0.4195,0.1074,3
RD_2P_P,2709.6,2505.4009,81.2379,0.2102,2.4785,83.5743,0.4066,0.1113,3
RD_2P_P,2709.75,2505.5271,81.8343,0.2192,2.4824,84.2511,0.4322,0.11,3
RD_2P_P,2709.9,2505.6533,86.0293,0.2282,2.4861,84.3157,0.4693,0.1063,3
RD_2P_P,2710.05,2505.7794,88.41,0.2279,2.484,84.057,0.4644,0.1063,3
RD_2P_P,2710.2,2505.9056,85.4876,0.2152,2.477,83.6685,0.4159,0.1075,3
RD_2P_P,2710.35,2506.0318,81.3208,0.1914,2.4752,82.7474,0.3767,0.1056,3
RD_2P_P,2710.5,2506.158,80.0979,0.1788,2.4802,81.5837,0.3796,0.105,3
RD_2P_P,2710.65,2506.2842,80.3262,0.1869,2.4759,80.9701,0.4063,0.1088,3
RD_2P_P,2710.8,2506.4104,83.5193,0.1998,2.4659,81.3125,0.4253,0.1114,3
RD_2P_P,2710.95,2506.5366,83.7491,0.2041,2.4635,81.7602,0.4153,0.1082,3
RD_2P_P,2711.1,2506.6628,81.6795,0.1955,2.4777,81.1239,0.3891,0.103,3
RD_2P_P,2711.25,2506.789,79.0332,0.1872,2.4903,79.9807,0.3692,0.1035,3
RD_2P_P,2711.4,2506.9152,77.8492,0.1882,2.4872,79.3915,0.3666,0.1135,3
RD_2P_P,2711.55,2507.0414,77.8841,0.2062,2.4671,79.8502,0.3955,0.1261,3
RD_2P_P,2711.7,2507.1676,81.9461,0.2245,2.4409,82.3567,0.4085,0.1397,3
RD_2P_P,2711.85,2507.2937,82.0524,0.2378,2.4155,84.545,0.4131,0.1459,3
RD_2P_P,2712,2507.4199,83.9167,0.2335,2.4043,84.8367,0.3989,0.147,3
RD_2P_P,2712.15,2507.5461,81.6798,0.2271,2.4042,85.3084,0.3817,0.1447,3
RD_2P_P,2712.3,2507.6723,80.0007,0.2203,2.4114,85.2488,0.3651,0.1428,3
RD_2P_P,2712.45,2507.7985,77.4581,0.2161,2.4166,84.9656,0.3616,0.1422,3
RD_2P_P,2712.6,2507.9247,77.93,0.2154,2.4161,85.1813,0.3594,0.14,3
RD_2P_P,2712.75,2508.0509,79.2168,0.2089,2.4195,85.0545,0.3833,0.1389,3
RD_2P_P,2712.9,2508.1771,84.1182,0.2178,2.4192,85.154,0.3882,0.1384,3
RD_2P_P,2713.05,2508.3033,85.2893,0.2169,2.4201,85.1508,0.379,0.1389,3
RD_2P_P,2713.2,2508.4295,84.258,0.2144,2.4193,85.0341,0.3683,0.1392,3
RD_2P_P,2713.35,2508.5557,79.9153,0.2125,2.4201,85.0169,0.3557,0.1398,3
RD_2P_P,2713.5,2508.6818,76.7889,0.216,2.4246,85.2386,0.3909,0.1439,3
RD_2P_P,2713.65,2508.808,81.1522,0.2347,2.415,86.0282,0.4201,0.1456,3
RD_2P_P,2713.8,2508.9342,88.4413,0.2349,2.4056,86.5485,0.4011,0.1484,3
RD_2P_P,2713.95,2509.0604,86.4308,0.2304,2.4013,87.0143,0.4097,0.1454,3
RD_2P_P,2714.1,2509.1866,84.8126,0.2307,2.4073,86.6679,0.4087,0.1437,3
RD_2P_P,2714.25,2509.3128,78.6808,0.2326,2.4169,86.0751,0.3756,0.1453,3
RD_2P_P,2714.4,2509.439,77.3344,0.2262,2.4257,84.7257,0.3596,0.1416,3
RD_2P_P,2714.55,2509.5652,80.8643,0.2153,2.4262,83.6087,0.3947,0.1345,3
RD_2P_P,2714.7,2509.6914,83.0057,0.2198,2.4275,83.9993,0.4137,0.1332,3
RD_2P_P,2714.85,2509.8176,89.1358,0.2198,2.4273,83.9689,0.4135,0.1332,3
RD_2P_P,2715,2509.9438,83.1718,0.2249,2.4357,84.3437,0.4209,0.1302,3
RD_2P_P,2715.15,2510.07,82.5884,0.2178,2.4469,85.481,0.4185,0.1239,3
RD_2P_P,2715.3,2510.1961,84.0086,0.2153,2.4516,85.4925,0.4319,0.1199,3
RD_2P_P,2715.45,2510.3223,86.1959,0.2062,2.4515,85.4933,0.4125,0.1195,3
RD_2P_P,2715.6,2510.4485,90.1776,0.2049,2.4524,85.2704,0.4174,0.1177,3
RD_2P_P,2715.75,2510.5747,91.0872,0.2133,2.4692,84.329,0.4823,0.1054,3
RD_2P_P,2715.9,2510.7009,95.5876,0.2132,2.4984,83.0489,0.5312,0.0877,3
RD_2P_P,2716.05,2510.8271,91.4254,0.2025,2.5237,81.2497,0.5017,0.0785,3
RD_2P_P,2716.2,2510.9533,85.231,0.198,2.5267,80.8047,0.4459,0.084,3
RD_2P_P,2716.35,2511.0795,84.5313,0.2029,2.5086,81.3175,0.4467,0.0941,3
